vehicle_id,price_recorded_date,price
197821,2011-07-12,43637
197821,2007-03-14,42293
342695,2008-12-28,44275
342695,2014-07-18,44460
342695,2018-05-20,44124
342695,2021-06-07,42570
106370,2014-01-15,44789
106370,2015-04-16,43892
106370,2016-08-06,44604
106370,2013-11-15,43467
106370,2014-09-03,45572
106370,2016-12-20,41702
106370,2017-01-31,44498
106370,2016-09-28,45438
253782,2020-03-04,44313
253782,2021-04-12,41884
390334,2020-05-19,44306
390334,2021-02-10,43849
390334,2021-07-08,45954
390334,2017-05-16,42802
390334,2021-07-11,41986
390334,2019-12-15,44907
390334,2023-09-29,43248
390334,2019-06-29,44631
359188,2016-07-08,43957
359188,2022-03-30,44216
359188,2022-03-18,45921
359188,2011-08-20,43157
359188,2012-05-30,42641
359188,2015-05-11,44367
359188,2014-02-02,42461
359188,2013-02-19,42084
359188,2017-09-23,45606
440861,2009-09-26,42766
440861,2016-05-03,43749
440861,2010-01-14,42970
440861,2015-04-09,43563
440861,2012-12-20,43275
440861,2013-04-20,43374
440861,2009-03-22,42475
440861,2013-05-24,43102
440861,2011-08-02,43522
486123,2001-06-22,42492
486123,2007-11-28,43277
486123,2001-04-10,43357
486123,2002-10-18,43459
486123,2002-02-27,42308
486123,2006-10-11,43872
788271,2017-01-11,42581
788271,2017-10-29,45831
788271,2017-05-01,42948
788271,2020-03-26,44225
788271,2018-07-10,42887
603798,2022-01-21,45354
603798,2013-09-12,44325
603798,2020-09-03,42697
603798,2022-09-17,43110
714055,2009-08-27,44888
714055,2011-10-27,44412
714055,2007-09-07,45294
631318,2013-03-08,41885
631318,2021-07-05,45353
631318,2009-08-01,42210
631318,2016-08-29,44346
631318,2023-01-11,44112
631318,2018-08-15,42335
631318,2006-05-01,45184
772851,2021-02-27,44854
772851,2023-01-16,43080
772851,2022-06-25,42915
790258,2023-01-18,44092
790258,2023-02-09,42349
790258,2023-01-20,41844
776931,2017-10-04,43820
776931,2021-06-06,44538
776931,2017-10-17,43859
776931,2023-08-16,44752
776931,2015-02-16,44561
776931,2014-09-21,43618
718912,2023-10-01,45401
718912,2023-01-11,43894
718912,2023-10-02,45433
718912,2023-08-28,42458
718912,2023-05-16,44956
718912,2023-08-17,45113
718912,2023-09-23,44656
718912,2023-06-18,43350
547059,2023-11-07,44713
547059,2018-02-19,45130
547059,2022-07-19,45099
547059,2018-01-16,43706
547059,2015-10-26,45304
547059,2016-07-28,42272
872962,2011-02-21,42252
872962,2011-07-27,43920
872962,2010-05-15,44279
872962,2010-12-21,43329
423555,2008-03-26,44099
423555,2007-11-27,43532
423555,2008-03-27,43272
423555,2008-03-06,44387
423555,2008-09-18,41870
423555,2008-12-20,43730
423555,2007-12-23,44850
341293,2019-09-11,44601
341293,2018-04-04,43391
341293,2019-10-06,44601
341293,2018-11-30,44060
341293,2019-12-04,43383
344229,2003-06-21,44307
344229,2004-07-29,41985
344229,2003-03-16,43432
344229,2004-07-03,44257
344229,2004-02-05,45703
93723,2023-06-29,43889
93723,2023-08-16,43581
93723,2023-08-13,44625
93723,2023-01-17,41992
239106,2016-02-01,44484
239106,2016-03-13,44044
239106,2016-01-15,44708
239106,2016-02-16,44280
239106,2016-02-04,41742
239106,2016-03-02,45578
239106,2016-02-19,42356
296147,2013-01-19,42742
296147,2014-06-02,45351
296147,2021-05-07,42169
296147,2016-08-22,45551
296147,2016-05-09,43763
296147,2014-08-06,42506
296147,2015-07-15,45244
296147,2013-08-30,43385
879727,2021-07-12,41899
879727,2023-05-21,45820
879727,2021-12-24,44213
373250,2010-04-28,44214
373250,2014-05-02,45833
155602,2008-04-23,42855
155602,2023-11-17,44040
155602,2021-02-03,42760
155602,2015-02-28,44162
155602,2021-02-17,44621
155602,2017-03-19,42817
155602,2022-01-12,45747
155602,2022-02-25,44824
155602,2019-05-12,42495
155602,2018-02-04,44118
342201,2006-12-07,43518
342201,2010-09-07,45237
342201,2002-07-22,44693
342201,2007-06-04,43005
342201,2012-03-16,42102
342201,2011-07-21,45796
342201,2008-03-03,45113
342201,2003-03-24,45287
342201,2010-02-21,42605
560577,2009-09-24,41968
43472,2023-12-29,45536
43472,2023-11-30,42329
43472,2023-10-05,45625
488851,2023-03-12,44899
488851,2023-03-22,44730
488851,2023-03-14,45386
488851,2023-01-26,44574
488851,2023-03-02,42342
457398,2023-10-05,42649
457398,2023-02-17,45316
457398,2023-04-18,43382
457398,2023-02-03,44700
457398,2023-04-13,43670
457398,2023-03-08,45218
944131,2001-02-10,44010
944131,2002-07-27,45876
944131,2002-03-13,46024
944131,2002-02-05,44967
944131,2001-11-09,44242
944131,2001-10-09,43444
944131,2001-06-17,43275
944131,2002-02-12,43079
135177,2018-03-28,43922
135177,2010-12-16,44712
135177,2022-02-20,42227
135177,2012-09-02,42339
135177,2018-10-24,44594
135177,2009-03-12,43783
135177,2014-09-19,43973
135177,2016-02-23,43798
135177,2022-12-14,43281
495476,2018-01-15,45623
495476,2014-09-22,41837
495476,2014-11-17,41807
495476,2013-10-23,45813
495476,2015-12-26,44987
98798,2022-06-13,42018
253894,2023-05-03,42494
253894,2023-08-26,42595
253894,2023-06-07,44812
253894,2023-10-13,41801
253894,2023-05-30,42257
253894,2023-12-12,44118
253894,2023-06-02,42447
769817,2014-05-04,42143
769817,2013-11-22,43080
769817,2006-07-21,43015
769817,2013-02-11,43815
769817,2010-02-27,45804
769817,2014-09-26,42583
769817,2008-08-04,42292
739365,2009-12-20,41758
739365,2005-07-27,41971
739365,2008-06-07,43378
739365,2005-01-14,43756
739365,2008-08-25,44616
739365,2007-02-13,45620
739365,2005-03-26,42742
739365,2009-04-20,41881
26987,2011-01-19,45144
26987,2015-06-14,44038
26987,2012-09-02,43210
26987,2014-07-07,44088
26987,2015-01-21,43125
26987,2011-10-02,43890
26987,2015-12-08,42651
484587,2018-07-04,43600
484587,2021-05-22,41835
800074,2018-05-10,43545
800074,2021-08-03,43433
800074,2020-01-01,44829
979816,2015-09-21,43531
666701,2023-06-14,45093
666701,2017-12-13,45988
666701,2020-09-01,44165
666701,2020-04-22,43423
666701,2023-03-25,43416
666701,2022-01-12,43387
666701,2016-01-08,43209
666701,2014-05-01,42094
666701,2014-07-13,45889
231627,2023-11-10,42603
231627,2023-05-14,45302
231627,2023-01-25,43146
231627,2023-08-06,44064
95667,2012-01-25,42861
95667,2009-08-23,45463
95667,2011-11-29,44382
95667,2020-10-03,43817
95667,2021-10-01,42809
95667,2015-03-09,44452
95667,2017-11-05,43104
95667,2018-10-24,45052
95667,2020-01-29,43330
95667,2010-09-12,43193
823182,2019-09-17,42346
823182,2013-08-04,44912
823182,2018-12-25,44056
823182,2017-12-15,43952
823182,2013-03-09,43964
823182,2015-09-14,45352
196745,2023-03-16,43022
196745,2023-05-10,43641
196745,2021-05-21,41870
196745,2020-03-01,46040
196745,2021-10-06,43725
196745,2022-04-02,43140
196745,2019-11-01,44534
899556,2017-01-30,41778
899556,2017-07-02,44586
899556,2017-03-30,44810
899556,2018-03-29,42380
899556,2017-09-30,44829
899556,2016-11-18,41670
899556,2017-10-11,42681
467351,2016-08-10,44571
467351,2017-02-19,44393
467351,2018-11-13,42206
467351,2022-08-28,44864
467351,2022-05-02,42838
467351,2023-06-07,44742
172467,2017-01-11,44524
225564,2019-03-30,45421
225564,2019-02-27,45641
225564,2019-01-16,43195
914925,2012-02-15,42982
914925,2012-11-18,44576
914925,2014-02-19,42194
914925,2014-08-06,44231
914925,2010-06-19,44064
914925,2014-07-27,42732
914925,2010-07-09,43408
970921,2023-08-27,42728
970921,2023-03-30,44384
970921,2023-06-11,44112
970921,2023-03-04,42180
970921,2023-11-27,43663
970921,2023-01-20,43175
970921,2023-02-23,44815
970921,2023-03-09,42048
970921,2023-04-19,42834
970921,2023-07-03,41825
760375,2008-09-30,43141
872948,2013-02-05,44022
872948,2019-04-25,45179
872948,2017-10-09,43245
872948,2016-10-19,43178
228907,2015-12-20,42884
228907,2014-05-04,45263
228907,2015-03-03,42885
228907,2016-07-05,42512
228907,2014-06-23,44299
228907,2016-12-15,45317
228907,2014-11-21,42832
228907,2017-02-05,44192
228907,2014-11-08,42892
228907,2015-11-08,45774
856679,2022-01-24,42718
856679,2023-01-10,45963
856679,2023-01-07,42975
856679,2022-07-12,45961
856679,2022-10-28,45441
856679,2023-06-22,43943
856679,2022-06-26,42800
856679,2023-04-20,45164
856679,2022-11-28,43547
856679,2023-05-07,44932
407394,2023-05-07,43508
617388,2008-12-12,44124
617388,2008-04-30,41795
556693,2012-04-06,45073
556693,2015-09-08,45053
556693,2016-09-08,42564
556693,2020-10-17,45654
556693,2022-03-20,45625
556693,2018-09-22,43346
556693,2016-10-28,42161
556693,2019-08-04,45288
556693,2021-12-31,42465
906680,2006-07-28,42912
906680,2006-09-12,42387
906680,2007-02-28,44748
906680,2009-11-17,44805
906680,2005-07-11,43594
617997,2016-11-20,44984
617997,2021-09-02,43343
517335,2022-12-01,44238
517335,2021-12-26,41904
517335,2023-06-03,45004
517335,2020-04-22,45463
517335,2018-09-19,42383
517335,2019-05-01,43768
136247,2010-03-13,45133
146270,2019-10-03,45237
460280,2019-07-22,44745
460280,2023-05-31,45876
460280,2022-08-01,42666
460280,2019-05-13,45245
460280,2022-12-16,45581
490936,2017-02-05,43496
490936,2017-06-07,45503
490936,2017-03-24,43279
490936,2017-03-12,44665
490936,2017-01-31,42336
490936,2017-02-18,43554
459964,2010-10-12,43086
459964,2008-07-11,43276
459964,2009-04-01,43651
459964,2010-02-14,42270
459964,2008-02-03,42709
459964,2007-03-19,44460
459964,2008-05-30,44538
459964,2011-09-29,42713
459964,2009-10-01,41872
459964,2007-10-18,41897
948540,2019-01-09,45181
948540,2023-11-16,42613
948540,2023-10-09,42979
948540,2023-03-02,44611
948540,2019-07-15,42812
948540,2018-12-05,43204
948540,2020-12-12,45076
948540,2017-06-11,44493
416921,2022-06-02,44272
416921,2020-11-23,45693
416921,2023-06-04,45322
416921,2021-08-16,43766
346869,2013-01-01,42785
346869,2008-03-12,43567
357530,2015-08-14,45555
357530,2012-04-01,44668
357530,2016-04-18,45795
357530,2014-03-15,43503
192811,2009-12-11,44501
256166,2003-03-16,45800
256166,2007-07-08,43274
256166,2008-08-29,42000
256166,2018-03-16,45678
845503,2015-09-20,42521
845503,2018-02-09,44381
845503,2015-11-25,43524
845503,2014-04-18,45347
845503,2017-04-10,44067
845503,2017-08-30,42204
845503,2018-10-20,44391
259651,2023-07-05,43975
259651,2011-06-08,43990
259651,2022-01-23,43688
291949,2010-10-30,45165
291949,2012-08-11,42996
291949,2013-12-09,43934
291949,2007-07-13,43349
291949,2008-02-15,42652
291949,2007-08-06,42357
291949,2011-03-20,43537
291949,2012-05-22,44614
291949,2007-10-23,45975
792873,2004-07-25,43503
792873,2011-01-04,44602
792873,2005-06-12,45384
792873,2020-10-02,42987
792873,2012-05-07,45908
792873,2009-09-05,45129
792873,2016-08-01,44796
792873,2005-03-02,44649
792873,2011-06-02,44399
792873,2003-10-18,43305
420858,2023-11-22,46025
543034,2018-11-18,44343
543034,2018-01-22,43127
543034,2021-08-19,44309
543034,2015-03-15,44827
543034,2010-02-28,43184
543034,2019-03-28,45124
543034,2007-09-25,42312
543034,2010-12-03,42499
908876,2011-09-30,42400
908876,2009-03-13,41851
908876,2009-08-03,43762
908876,2011-12-16,41779
908876,2015-11-24,44673
908876,2011-07-31,43124
908876,2011-07-30,42096
908876,2016-05-07,42336
908876,2014-12-05,43510
821057,2011-07-14,44674
821057,2012-05-03,45877
821057,2005-05-04,44766
821057,2010-11-17,43523
821057,2006-07-08,44378
821057,2008-08-15,43047
821057,2010-05-10,45220
821057,2011-08-06,42278
821057,2009-03-30,45598
299998,2020-08-09,43794
299998,2020-11-19,41663
299998,2020-10-20,45989
416240,2021-06-15,45379
416240,2023-01-30,44549
416240,2023-12-12,42050
416240,2021-10-10,42011
416240,2023-12-27,43669
416240,2023-06-22,45546
416240,2023-02-25,43573
416240,2022-07-16,44463
416240,2021-07-16,42869
916731,2023-09-20,44529
916731,2023-10-25,43888
916731,2023-03-06,44768
805626,2007-03-22,42248
805626,2006-05-31,45350
805626,2008-03-11,44577
805626,2006-09-14,42231
805626,2009-04-08,46042
805626,2008-03-21,43902
805626,2009-05-10,44324
805626,2008-12-11,44820
12360,2021-04-22,45047
12360,2020-06-15,45024
12360,2023-12-05,42781
12360,2020-03-09,45729
12360,2018-05-22,43457
12360,2021-07-14,42883
12360,2017-11-11,46031
12360,2022-09-25,44680
12360,2020-07-22,44751
36488,2021-03-30,42348
36488,2022-05-29,44314
36488,2022-02-25,43794
36488,2022-10-28,43205
36488,2021-12-31,42645
36488,2021-05-25,44504
36488,2021-07-07,43045
36488,2021-04-18,43402
603131,2022-06-30,44621
319002,2021-06-04,45882
319002,2022-10-08,45814
319002,2022-12-16,42987
319002,2021-06-09,45378
319002,2023-05-20,45184
319002,2017-12-03,44394
319002,2022-03-27,41779
319002,2017-08-25,45251
319002,2023-05-10,43223
319002,2015-06-18,44989
25423,2020-06-12,41908
25423,2019-09-10,44121
25423,2019-10-09,42114
924650,2006-02-14,45079
924650,2007-03-18,41855
924650,2006-03-31,45412
924650,2006-07-27,44589
924650,2008-12-17,43002
924650,2009-03-12,42836
924650,2008-08-07,43636
924650,2006-03-16,42714
924650,2008-05-09,45324
942644,2011-01-03,44459
942644,2011-02-13,42794
942644,2023-03-03,44352
942644,2020-04-05,44111
216967,2019-09-02,43230
216967,2019-06-14,46039
765067,2002-06-28,44762
362682,2007-02-02,45674
297854,2006-06-18,44788
297854,2006-08-03,45634
297854,2006-01-03,42505
297854,2006-03-01,43684
297854,2006-04-23,45925
297854,2006-07-13,42377
297854,2006-06-29,45577
297854,2006-05-21,42852
254314,2023-08-04,43436
254314,2023-06-21,44997
254314,2023-11-21,44868
254314,2023-09-08,42031
254314,2023-05-20,44025
254314,2023-12-30,42294
386364,2023-01-03,41893
908941,2022-11-17,44580
908941,2022-05-05,42297
908941,2023-01-28,44199
908941,2023-10-22,42863
50244,2021-06-02,41731
50244,2018-11-13,41673
50244,2021-06-19,43959
50244,2019-01-25,44306
50244,2014-06-18,42067
50244,2016-04-29,42848
50244,2013-09-03,43195
50244,2012-08-28,42738
50244,2012-01-01,41811
50244,2011-06-02,44454
572786,2007-08-13,45517
674078,2010-04-30,41826
674078,2010-06-24,45086
674078,2010-01-04,44705
674078,2010-04-05,42314
674078,2010-12-26,42417
674078,2010-12-13,45617
674078,2010-04-26,45944
674078,2010-10-27,43206
674078,2010-08-15,45206
674078,2010-02-14,46011
268282,2022-11-01,42074
205854,2015-10-05,41750
205854,2017-01-22,43386
205854,2016-07-29,45293
205854,2015-01-06,43316
205854,2014-02-28,43543
205854,2016-01-18,45168
205854,2015-10-15,45596
205854,2015-08-11,46043
205854,2014-10-24,42958
919942,2023-01-25,45951
919942,2023-03-08,42529
919942,2023-02-23,44245
919942,2023-01-29,42993
919942,2023-02-21,45671
919942,2023-01-13,42093
353606,2023-10-27,41723
353606,2023-06-20,44146
353606,2023-06-16,45135
353606,2023-08-29,43470
357315,2014-05-22,45467
357315,2018-11-20,43659
357315,2019-01-01,42465
357315,2021-06-25,45832
642812,2022-08-11,45154
642812,2023-07-01,42796
642812,2019-06-03,45922
642812,2017-12-19,42525
642812,2023-03-24,43290
858162,2016-05-22,45135
858162,2022-06-23,42752
858162,2020-11-12,42096
858162,2007-03-31,44163
858162,2007-02-23,44501
858162,2016-06-30,42774
858162,2021-01-03,43476
858162,2020-02-10,45640
858162,2017-03-14,45515
858162,2020-05-05,45910
401836,2020-05-15,42613
401836,2019-08-30,45119
401836,2021-10-15,43025
401836,2022-09-06,43276
791822,2023-04-10,43430
791822,2023-03-20,44814
791822,2023-12-24,43099
791822,2023-07-31,41953
760649,2018-02-25,43454
760649,2012-03-19,44759
760649,2014-06-19,46023
760649,2017-02-17,45795
760649,2016-09-16,43902
760649,2014-01-19,44939
760649,2015-04-21,42239
760649,2016-06-29,44731
760649,2018-01-08,41763
488353,2020-03-05,42901
488353,2019-04-02,41934
488353,2022-01-06,41912
488353,2019-07-23,45622
488353,2018-11-17,44996
488353,2018-02-09,42344
488353,2016-05-07,43584
488353,2018-07-13,42546
800237,2022-01-01,44681
800237,2022-01-12,44134
254456,2020-06-09,43112
254456,2019-06-11,42762
254456,2021-11-29,44088
254456,2021-12-05,44751
254456,2020-02-11,44430
254456,2018-12-13,45468
254456,2018-10-01,41683
254456,2018-10-02,43096
705073,2015-05-18,44011
705073,2015-05-20,44806
705073,2015-10-22,43951
705073,2015-10-07,44822
705073,2015-04-03,42922
705073,2015-05-17,45449
705073,2015-04-12,44158
705073,2015-10-12,42662
278178,2006-11-20,45162
278178,2005-05-24,45909
278178,2005-07-13,44916
278178,2003-11-04,44483
278178,2004-01-14,43909
278178,2008-10-26,44274
278178,2007-04-18,43786
278178,2008-10-18,43809
278178,2006-05-24,43528
278178,2006-04-10,43948
609520,2007-10-11,44977
609520,2013-10-17,42023
859156,2023-07-20,44134
859156,2023-07-08,45426
563861,2016-08-05,42469
563861,2012-01-19,42372
563861,2016-08-17,44579
563861,2014-09-04,45933
563861,2012-01-22,41706
563861,2014-11-02,45402
563861,2017-01-11,45084
563861,2016-11-06,44756
563861,2015-07-16,42674
378412,2022-01-05,43083
378412,2022-04-18,45149
378412,2022-02-18,43392
378412,2022-01-18,43018
378412,2022-02-23,43592
378412,2022-01-09,45738
378412,2022-04-22,44067
378412,2022-02-14,41972
378412,2022-03-10,43236
860973,2018-06-20,42765
860973,2023-02-10,43592
860973,2022-12-08,43917
860973,2014-08-14,43570
860973,2022-06-02,42137
860973,2020-04-06,43490
860973,2015-07-17,42545
860973,2021-07-28,42267
860973,2019-08-20,43355
920362,2023-07-08,42820
920362,2023-12-25,43416
920362,2021-07-24,43229
908011,2014-01-21,42024
908011,2014-03-14,45981
908011,2014-01-01,41927
868259,2020-09-12,43169
868259,2017-09-27,43033
868259,2012-06-27,41860
868259,2011-03-08,43185
868259,2012-04-08,44384
868259,2021-05-12,43137
868259,2012-08-26,43949
868259,2016-07-01,42157
395986,2021-09-05,45073
896108,2023-09-18,42262
896108,2023-08-06,43824
896108,2023-12-18,42222
896108,2023-01-02,41823
896108,2023-09-06,44869
896108,2023-01-23,44939
896108,2023-04-15,45318
896108,2023-12-04,45621
386816,2009-07-15,44412
386816,2015-12-30,45249
386816,2011-02-03,41879
386816,2015-04-13,43184
386816,2011-02-09,42139
219385,2020-07-01,44722
219385,2018-06-19,44317
219385,2019-08-07,45720
780805,2023-11-13,43467
780805,2023-11-05,42814
780805,2023-02-18,45122
780805,2023-06-28,44092
437416,2019-06-10,45287
437416,2020-01-21,44497
437416,2019-09-26,44148
437416,2018-04-18,41899
830247,2016-02-28,44376
830247,2014-06-24,43561
830247,2014-07-26,44806
830247,2015-05-14,42416
830247,2015-08-22,43369
830247,2014-02-10,42141
830247,2014-10-04,43206
830247,2016-08-27,45160
